"board_name","list_name","card_name","osic_epic","days_since","checklist_count","checklist_item_count","checked_item_count","label_count","assignment_count","label_detail","assignnment_detail","url"
"OSIC - Security/Docs","Doing","DOCOPG - Review architecture of both guides, and possibly combine","opportunistic",24,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/LfOA1uuJ/71-docopg-review-architecture-of-both-guides-and-possibly-combine"
"OSIC - Security/Docs","Doing","DOCOPG - Review architecture of both guides, and possibly combine","opportunistic",24,0,0,0,2,1,"High Priority","<No detail>","https://trello.com/c/LfOA1uuJ/71-docopg-review-architecture-of-both-guides-and-possibly-combine"
"OSIC - Security/Docs","Doing","DOCOPG - Gather content from Ops internal documentation","opportunistic",23,0,0,0,3,2,"Docs","<No detail>","https://trello.com/c/dS9dNdYl/73-docopg-gather-content-from-ops-internal-documentation"
"OSIC - Security/Docs","Doing","DOCOPG - Gather content from Ops internal documentation","opportunistic",23,0,0,0,3,2,"High Priority","<No detail>","https://trello.com/c/dS9dNdYl/73-docopg-gather-content-from-ops-internal-documentation"
"OSIC - Security/Docs","Doing","DOCOPG - Gather content from Ops internal documentation","opportunistic",23,0,0,0,3,2,"Ops","<No detail>","https://trello.com/c/dS9dNdYl/73-docopg-gather-content-from-ops-internal-documentation"
"OSIC - Security/Docs","Doing","DOCINS - Existing Install Guide work","opportunistic",37,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/zcBAkGDb/75-docins-existing-install-guide-work"
"OSIC - Security/Docs","Doing","DOCINS - Existing Install Guide work","opportunistic",37,0,0,0,2,1,"High Priority","<No detail>","https://trello.com/c/zcBAkGDb/75-docins-existing-install-guide-work"
"OSIC - Security/Docs","Doing","DOCINS - Project-specific Install Guides","opportunistic",38,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/0HaTgfu3/74-docins-project-specific-install-guides"
"OSIC - Security/Docs","Doing","DOCINS - Project-specific Install Guides","opportunistic",38,0,0,0,2,1,"High Priority","<No detail>","https://trello.com/c/0HaTgfu3/74-docins-project-specific-install-guides"
"OSIC - Security/Docs","Doing","DOCCON - Improve documentation of docs tools/theme etc","opportunistic",16,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/ILNtLfDF/77-doccon-improve-documentation-of-docs-tools-theme-etc"
"OSIC - Security/Docs","Doing","DOCCON - Improve documentation of docs tools/theme etc","opportunistic",16,0,0,0,2,1,"Low Priority","<No detail>","https://trello.com/c/ILNtLfDF/77-doccon-improve-documentation-of-docs-tools-theme-etc"
"OSIC - Security/Docs","Doing","DOCUSE - Work with the Ops Guide to check for duplicated content","opportunistic",38,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/ytTScZGi/81-docuse-work-with-the-ops-guide-to-check-for-duplicated-content"
"OSIC - Security/Docs","Doing","DOCUSE - Work with the Ops Guide to check for duplicated content","opportunistic",38,0,0,0,2,1,"Low Priority","<No detail>","https://trello.com/c/ytTScZGi/81-docuse-work-with-the-ops-guide-to-check-for-duplicated-content"
"OSIC - Security/Docs","Doing","LODTST - Identify SMEs, and location of documentation","LODTST",38,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/E1aUZO8v/85-lodtst-identify-smes-and-location-of-documentation"
"OSIC - Security/Docs","Doing","LODTST - Identify SMEs, and location of documentation","LODTST",38,0,0,0,2,1,"High Priority","<No detail>","https://trello.com/c/E1aUZO8v/85-lodtst-identify-smes-and-location-of-documentation"
"OSIC - Security/Docs","Doing","LODTST - Work with SMEs to document as best practices are developed.","LODTST",38,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/19MIVzM3/86-lodtst-work-with-smes-to-document-as-best-practices-are-developed"
"OSIC - Security/Docs","Doing","LODTST - Work with SMEs to document as best practices are developed.","LODTST",38,0,0,0,2,1,"High Priority","<No detail>","https://trello.com/c/19MIVzM3/86-lodtst-work-with-smes-to-document-as-best-practices-are-developed"
"OSIC - Security/Docs","Doing","FEATCL - Copy edit Nova Feature Classification","FEATCL",16,0,0,0,2,2,"Docs","<No detail>","https://trello.com/c/pIgw9uDj/99-featcl-copy-edit-nova-feature-classification"
"OSIC - Security/Docs","Doing","FEATCL - Copy edit Nova Feature Classification","FEATCL",16,0,0,0,2,2,"High Priority","<No detail>","https://trello.com/c/pIgw9uDj/99-featcl-copy-edit-nova-feature-classification"
"OSIC - Security/Docs","Doing","NOVEXP: Full QA review of the OSA Installation Guide and identify ""pain points""","NOVEXP",10,1,1,0,2,3,"Docs","<No detail>","https://trello.com/c/3EfmGTqW/43-novexp-full-qa-review-of-the-osa-installation-guide-and-identify-pain-points"
"OSIC - Security/Docs","Doing","NOVEXP: Full QA review of the OSA Installation Guide and identify ""pain points""","NOVEXP",10,1,1,0,2,3,"High Priority","<No detail>","https://trello.com/c/3EfmGTqW/43-novexp-full-qa-review-of-the-osa-installation-guide-and-identify-pain-points"
"OSIC - Security/Docs","Doing","CFGDFT: Ensure OSIC project content is represented and accurate in the Configuration Reference Guide","CFGDFT",8,1,2,0,2,1,"Docs","<No detail>","https://trello.com/c/htiLvDRa/100-cfgdft-ensure-osic-project-content-is-represented-and-accurate-in-the-configuration-reference-guide"
"OSIC - Security/Docs","Doing","CFGDFT: Ensure OSIC project content is represented and accurate in the Configuration Reference Guide","CFGDFT",8,1,2,0,2,1,"High Priority","<No detail>","https://trello.com/c/htiLvDRa/100-cfgdft-ensure-osic-project-content-is-represented-and-accurate-in-the-configuration-reference-guide"
"OSIC - Security/Docs","Doing","DOCUSE - IA plan","opportunistic",3,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/6LPmdN9B/84-docuse-ia-plan"
"OSIC - Security/Docs","Doing","DOCUSE - IA plan","opportunistic",3,0,0,0,2,1,"Low Priority","<No detail>","https://trello.com/c/6LPmdN9B/84-docuse-ia-plan"
"OSIC - Security/Docs","Doing","CFGDFT: Revise project descriptions in developer docs","CFGDFT",10,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/2K2AQEad/101-cfgdft-revise-project-descriptions-in-developer-docs"
"OSIC - Security/Docs","Doing","CFGDFT: Revise project descriptions in developer docs","CFGDFT",10,0,0,0,2,1,"High Priority","<No detail>","https://trello.com/c/2K2AQEad/101-cfgdft-revise-project-descriptions-in-developer-docs"
"OSIC - Security/Docs","Doing","SECTEST-SYN add signal process to improve error handling/request","SECTEST",9,0,0,0,2,1,"Security","<No detail>","https://trello.com/c/GkvFswVy/104-sectest-syn-add-signal-process-to-improve-error-handling-request"
"OSIC - Security/Docs","Doing","SECTEST-SYN add signal process to improve error handling/request","SECTEST",9,0,0,0,2,1,"newton-2","<No detail>","https://trello.com/c/GkvFswVy/104-sectest-syn-add-signal-process-to-improve-error-handling-request"
"OSIC - Security/Docs","Doing","SECTEST-BrokenAPI- Add Integer Overflowing defect for the broken API","SECTEST",7,1,3,3,2,1,"Security","<No detail>","https://trello.com/c/95HBNynK/106-sectest-brokenapi-add-integer-overflowing-defect-for-the-broken-api"
"OSIC - Security/Docs","Doing","SECTEST-BrokenAPI- Add Integer Overflowing defect for the broken API","SECTEST",7,1,3,3,2,1,"newton-2","<No detail>","https://trello.com/c/95HBNynK/106-sectest-brokenapi-add-integer-overflowing-defect-for-the-broken-api"
"OSIC - Security/Docs","Doing","DOCCON - Document new Install Guide process","opportunistic",0,0,0,0,2,2,"Docs","<No detail>","https://trello.com/c/TxOUkoSD/79-doccon-document-new-install-guide-process"
"OSIC - Security/Docs","Doing","DOCCON - Document new Install Guide process","opportunistic",0,0,0,0,2,2,"Medium Priority","<No detail>","https://trello.com/c/TxOUkoSD/79-doccon-document-new-install-guide-process"
"OSIC - Security/Docs","Doing","SECTEST-SYN: Revisit reporting function","SECTEST",2,0,0,0,1,1,"Security","<No detail>","https://trello.com/c/jl6aPPVK/108-sectest-syn-revisit-reporting-function"
"OSIC - Security/Docs","Waiting on OSIC","LODTST Identify Developers testing Node scaling","LODTST",22,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/tXV694jC/53-lodtst-identify-developers-testing-node-scaling"
"OSIC - Security/Docs","Waiting on OSIC","LODTST Identify Developers testing Node scaling","LODTST",22,0,0,0,2,1,"High Priority","<No detail>","https://trello.com/c/tXV694jC/53-lodtst-identify-developers-testing-node-scaling"
"OSIC - Security/Docs","Waiting on OSIC","NOVEXP: Determine methodology and define resources to measure typical installation time for 88 node installation","NOVEXP",22,0,0,0,2,3,"Ops","<No detail>","https://trello.com/c/FNTrFdLS/48-novexp-determine-methodology-and-define-resources-to-measure-typical-installation-time-for-88-node-installation"
"OSIC - Security/Docs","Waiting on OSIC","NOVEXP: Determine methodology and define resources to measure typical installation time for 88 node installation","NOVEXP",22,0,0,0,2,3,"High Priority","<No detail>","https://trello.com/c/FNTrFdLS/48-novexp-determine-methodology-and-define-resources-to-measure-typical-installation-time-for-88-node-installation"
"OSIC - Security/Docs","Waiting on OSIC","NOVEXP: Work with novices to do installation walk-throughs","NOVEXP",42,0,0,0,1,2,"Ops","<No detail>","https://trello.com/c/6ieUvNkj/49-novexp-work-with-novices-to-do-installation-walk-throughs"
"OSIC - Security/Docs","Waiting on OSIC","NOVEXP: Determine scope and resource requirements for named support in the #osic channel","NOVEXP",42,0,0,0,1,2,"Ops","<No detail>","https://trello.com/c/apHBfTLg/50-novexp-determine-scope-and-resource-requirements-for-named-support-in-the-osic-channel"
"OSIC - Security/Docs","Waiting on OSIC","NOVEXP: Identify learning gaps and create/accumulate learning materials","NOVEXP",7,0,0,0,3,3,"Docs","<No detail>","https://trello.com/c/EVIJhh9V/44-novexp-identify-learning-gaps-and-create-accumulate-learning-materials"
"OSIC - Security/Docs","Waiting on OSIC","NOVEXP: Identify learning gaps and create/accumulate learning materials","NOVEXP",7,0,0,0,3,3,"Ops","<No detail>","https://trello.com/c/EVIJhh9V/44-novexp-identify-learning-gaps-and-create-accumulate-learning-materials"
"OSIC - Security/Docs","Waiting on OSIC","NOVEXP: Identify learning gaps and create/accumulate learning materials","NOVEXP",7,0,0,0,3,3,"High Priority","<No detail>","https://trello.com/c/EVIJhh9V/44-novexp-identify-learning-gaps-and-create-accumulate-learning-materials"
"OSIC - Security/Docs","Waiting on External","DOCCON - UI/UX section improvement","opportunistic",7,0,0,0,2,2,"Docs","<No detail>","https://trello.com/c/tXUG5czr/76-doccon-ui-ux-section-improvement"
"OSIC - Security/Docs","Waiting on External","DOCCON - UI/UX section improvement","opportunistic",7,0,0,0,2,2,"Low Priority","<No detail>","https://trello.com/c/tXUG5czr/76-doccon-ui-ux-section-improvement"
"OSIC - Security/Docs","Waiting on External","FEATCL - Publish collected frameworks on docs.openstack.org","FEATCL",21,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/TqrfPDeP/98-featcl-publish-collected-frameworks-on-docs-openstack-org"
"OSIC - Security/Docs","Waiting on External","FEATCL - Publish collected frameworks on docs.openstack.org","FEATCL",21,0,0,0,2,1,"Low Priority","<No detail>","https://trello.com/c/TqrfPDeP/98-featcl-publish-collected-frameworks-on-docs-openstack-org"
"OSIC - Security/Docs","Waiting on External","SECTEST -- Contribute to other OSSP projects","SECTEST",14,0,0,0,2,1,"Security","<No detail>","https://trello.com/c/3ZHBgzJR/62-sectest-contribute-to-other-ossp-projects"
"OSIC - Security/Docs","Waiting on External","SECTEST -- Contribute to other OSSP projects","SECTEST",14,0,0,0,2,1,"Low Priority","<No detail>","https://trello.com/c/3ZHBgzJR/62-sectest-contribute-to-other-ossp-projects"
"OSIC - Security/Docs","Review","DOCRST - Complete RST Conversions","opportunistic",38,1,1,1,2,0,"Docs","<No detail>","https://trello.com/c/Cp8Q23Oy/33-docrst-complete-rst-conversions"
"OSIC - Security/Docs","Review","DOCRST - Complete RST Conversions","opportunistic",38,1,1,1,2,0,"High Priority","<No detail>","https://trello.com/c/Cp8Q23Oy/33-docrst-complete-rst-conversions"
"OSIC - Security/Docs","Done","SECTEST-SYN -- Improve reporting function for Syntribos","SECTEST",38,1,2,2,2,0,"Security","<No detail>","https://trello.com/c/sTFDdspv/59-sectest-syn-improve-reporting-function-for-syntribos"
"OSIC - Security/Docs","Done","SECTEST-SYN -- Improve reporting function for Syntribos","SECTEST",38,1,2,2,2,0,"High Priority","<No detail>","https://trello.com/c/sTFDdspv/59-sectest-syn-improve-reporting-function-for-syntribos"
"OSIC - Security/Docs","Done","DOCHAG - HA Guide Updates","opportunistic",38,0,0,0,2,0,"Docs","<No detail>","https://trello.com/c/wS5t9ZFf/64-dochag-ha-guide-updates"
"OSIC - Security/Docs","Done","DOCHAG - HA Guide Updates","opportunistic",38,0,0,0,2,0,"High Priority","<No detail>","https://trello.com/c/wS5t9ZFf/64-dochag-ha-guide-updates"
"OSIC - Security/Docs","Done","SECTEST-SYN Review vAPI testing results","SECTEST",10,0,0,0,1,1,"Security","<No detail>","https://trello.com/c/V00FS9G7/103-sectest-syn-review-vapi-testing-results"
"OSIC - Security/Docs","Done","DOCOPG - Move Ops Guide into openstack-manuals repo","opportunistic",38,0,0,0,2,1,"Docs","<No detail>","https://trello.com/c/VYbqEMFd/72-docopg-move-ops-guide-into-openstack-manuals-repo"
"OSIC - Security/Docs","Done","DOCOPG - Move Ops Guide into openstack-manuals repo","opportunistic",38,0,0,0,2,1,"High Priority","<No detail>","https://trello.com/c/VYbqEMFd/72-docopg-move-ops-guide-into-openstack-manuals-repo"
"OSIC - Security/Docs","Done","NOVEXP: Determine/define location of documentation starting point for OSA","NOVEXP",38,0,0,0,2,2,"Docs","<No detail>","https://trello.com/c/TVVPJPRQ/41-novexp-determine-define-location-of-documentation-starting-point-for-osa"
"OSIC - Security/Docs","Done","NOVEXP: Determine/define location of documentation starting point for OSA","NOVEXP",38,0,0,0,2,2,"High Priority","<No detail>","https://trello.com/c/TVVPJPRQ/41-novexp-determine-define-location-of-documentation-starting-point-for-osa"
"OSIC - Security/Docs","Done","SECTEST-SYN -- Add DocStrings to existing code bases for Syntribox","SECTEST",29,0,0,0,2,0,"Security","<No detail>","https://trello.com/c/mKbvRQgk/18-sectest-syn-add-docstrings-to-existing-code-bases-for-syntribox"
"OSIC - Security/Docs","Done","SECTEST-SYN -- Add DocStrings to existing code bases for Syntribox","SECTEST",29,0,0,0,2,0,"High Priority","<No detail>","https://trello.com/c/mKbvRQgk/18-sectest-syn-add-docstrings-to-existing-code-bases-for-syntribox"
"OSIC - Security/Docs","Done","SECTEST-SYN --  Get feedbacks from the community about Syntribos tool","SECTEST",14,0,0,0,2,1,"Security","<No detail>","https://trello.com/c/vjNlkBhj/61-sectest-syn-get-feedbacks-from-the-community-about-syntribos-tool"
"OSIC - Security/Docs","Done","SECTEST-SYN --  Get feedbacks from the community about Syntribos tool","SECTEST",14,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/vjNlkBhj/61-sectest-syn-get-feedbacks-from-the-community-about-syntribos-tool"
"OSIC - Security/Docs","Done","NOVEXP: Identify Intel and Rackspace contact persons and participating SMEs for this effort","NOVEXP",11,0,0,0,3,3,"Docs","<No detail>","https://trello.com/c/VsnFGCG8/45-novexp-identify-intel-and-rackspace-contact-persons-and-participating-smes-for-this-effort"
"OSIC - Security/Docs","Done","NOVEXP: Identify Intel and Rackspace contact persons and participating SMEs for this effort","NOVEXP",11,0,0,0,3,3,"Ops","<No detail>","https://trello.com/c/VsnFGCG8/45-novexp-identify-intel-and-rackspace-contact-persons-and-participating-smes-for-this-effort"
"OSIC - Security/Docs","Done","NOVEXP: Identify Intel and Rackspace contact persons and participating SMEs for this effort","NOVEXP",11,0,0,0,3,3,"High Priority","<No detail>","https://trello.com/c/VsnFGCG8/45-novexp-identify-intel-and-rackspace-contact-persons-and-participating-smes-for-this-effort"
"OSIC - Security/Docs","Done","Research potential Openstack Project for Broken API","opportunistic",9,0,0,0,2,1,"Security","<No detail>","https://trello.com/c/9a3ys9xM/105-research-potential-openstack-project-for-broken-api"
"OSIC - Security/Docs","Done","Research potential Openstack Project for Broken API","opportunistic",9,0,0,0,2,1,"newton-2","<No detail>","https://trello.com/c/9a3ys9xM/105-research-potential-openstack-project-for-broken-api"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","FEATCL -- Create detailed description of the inner working of the container sync feature.","FEATCL",37,0,0,0,2,0,"Swift","<No detail>","https://trello.com/c/GucLtREU/65-featcl-create-detailed-description-of-the-inner-working-of-the-container-sync-feature"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","FEATCL -- Create detailed description of the inner working of the container sync feature.","FEATCL",37,0,0,0,2,0,"Medium Priority","<No detail>","https://trello.com/c/GucLtREU/65-featcl-create-detailed-description-of-the-inner-working-of-the-container-sync-feature"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Python 3.5 Support","opportunistic",28,0,0,0,3,0,"Cinder","<No detail>","https://trello.com/c/2LdK7o1U/99-python-3-5-support"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Python 3.5 Support","opportunistic",28,0,0,0,3,0,"Low Priority","<No detail>","https://trello.com/c/2LdK7o1U/99-python-3-5-support"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Python 3.5 Support","opportunistic",28,0,0,0,3,0,"Starter","<No detail>","https://trello.com/c/2LdK7o1U/99-python-3-5-support"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","CFGDFT -- follow what happens with linked review and come up with ideas on how it relates to swift","CFGDFT",37,0,0,0,3,0,"Swift","<No detail>","https://trello.com/c/vwy1ua4z/66-cfgdft-follow-what-happens-with-linked-review-and-come-up-with-ideas-on-how-it-relates-to-swift"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","CFGDFT -- follow what happens with linked review and come up with ideas on how it relates to swift","CFGDFT",37,0,0,0,3,0,"Blocked on hardware","<No detail>","https://trello.com/c/vwy1ua4z/66-cfgdft-follow-what-happens-with-linked-review-and-come-up-with-ideas-on-how-it-relates-to-swift"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","CFGDFT -- follow what happens with linked review and come up with ideas on how it relates to swift","CFGDFT",37,0,0,0,3,0,"High Priority","<No detail>","https://trello.com/c/vwy1ua4z/66-cfgdft-follow-what-happens-with-linked-review-and-come-up-with-ideas-on-how-it-relates-to-swift"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmarks","opportunistic",14,1,6,0,3,1,"Blocked on hardware","<No detail>","https://trello.com/c/Efg1UKvl/16-swfttm-benchmarks"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmarks","opportunistic",14,1,6,0,3,1,"Swift","<No detail>","https://trello.com/c/Efg1UKvl/16-swfttm-benchmarks"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmarks","opportunistic",14,1,6,0,3,1,"Medium Priority","<No detail>","https://trello.com/c/Efg1UKvl/16-swfttm-benchmarks"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","NOVEXP -- the swift-all-in-one instructions have been broken for some time. work with openstack community to fix them","NOVEXP",37,0,0,0,2,1,"Swift","<No detail>","https://trello.com/c/oJYrUSlC/27-novexp-the-swift-all-in-one-instructions-have-been-broken-for-some-time-work-with-openstack-community-to-fix-them"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","NOVEXP -- the swift-all-in-one instructions have been broken for some time. work with openstack community to fix them","NOVEXP",37,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/oJYrUSlC/27-novexp-the-swift-all-in-one-instructions-have-been-broken-for-some-time-work-with-openstack-community-to-fix-them"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmark Swift Setup","opportunistic",14,1,7,0,3,1,"Blocked on hardware","<No detail>","https://trello.com/c/jus5cmk1/15-swfttm-benchmark-swift-setup"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmark Swift Setup","opportunistic",14,1,7,0,3,1,"Swift","<No detail>","https://trello.com/c/jus5cmk1/15-swfttm-benchmark-swift-setup"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmark Swift Setup","opportunistic",14,1,7,0,3,1,"Medium Priority","<No detail>","https://trello.com/c/jus5cmk1/15-swfttm-benchmark-swift-setup"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Swift -Request tagging for detailed logging/tracing","opportunistic",20,1,1,0,2,3,"Swift","<No detail>","https://trello.com/c/BH694Mgl/77-swift-request-tagging-for-detailed-logging-tracing"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Swift -Request tagging for detailed logging/tracing","opportunistic",20,1,1,0,2,3,"Medium Priority","<No detail>","https://trello.com/c/BH694Mgl/77-swift-request-tagging-for-detailed-logging-tracing"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFRNG -- check dispersion report when adding capacity to a ring","opportunistic",37,0,0,0,2,1,"Swift","<No detail>","https://trello.com/c/Xs5Cn4OV/68-swfrng-check-dispersion-report-when-adding-capacity-to-a-ring"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFRNG -- check dispersion report when adding capacity to a ring","opportunistic",37,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/Xs5Cn4OV/68-swfrng-check-dispersion-report-when-adding-capacity-to-a-ring"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","RLGUPD -- Test upgrade on local development env","RLGUPD",37,0,0,0,2,0,"Cinder","<No detail>","https://trello.com/c/I6OYjFHH/74-rlgupd-test-upgrade-on-local-development-env"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","RLGUPD -- Test upgrade on local development env","RLGUPD",37,0,0,0,2,0,"High Priority","<No detail>","https://trello.com/c/I6OYjFHH/74-rlgupd-test-upgrade-on-local-development-env"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Cinder: Tooz locks adoption (c-vol A/A HA)","opportunistic",1,0,0,0,2,2,"Cinder","<No detail>","https://trello.com/c/hkIK5tuD/106-cinder-tooz-locks-adoption-c-vol-a-a-ha"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Cinder: Tooz locks adoption (c-vol A/A HA)","opportunistic",1,0,0,0,2,2,"Medium Priority","<No detail>","https://trello.com/c/hkIK5tuD/106-cinder-tooz-locks-adoption-c-vol-a-a-ha"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Menu based admin utility- POC","opportunistic",37,0,0,0,2,3,"Swift","<No detail>","https://trello.com/c/XScrteWV/81-menu-based-admin-utility-poc"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Menu based admin utility- POC","opportunistic",37,0,0,0,2,3,"Low Priority","<No detail>","https://trello.com/c/XScrteWV/81-menu-based-admin-utility-poc"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Shell scripted SAIO","opportunistic",37,0,0,0,2,3,"Swift","<No detail>","https://trello.com/c/lbOz2Ynl/82-shell-scripted-saio"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Shell scripted SAIO","opportunistic",37,0,0,0,2,3,"Low Priority","<No detail>","https://trello.com/c/lbOz2Ynl/82-shell-scripted-saio"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Storage Policy Migrations","opportunistic",24,0,0,0,2,1,"Swift","<No detail>","https://trello.com/c/Va80fnsK/76-storage-policy-migrations"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","Storage Policy Migrations","opportunistic",24,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/Va80fnsK/76-storage-policy-migrations"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFSEC -- Prevent unauthorized access to storage nodes","opportunistic",13,0,0,0,2,1,"Swift","<No detail>","https://trello.com/c/Xpju23GO/121-swfsec-prevent-unauthorized-access-to-storage-nodes"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFSEC -- Prevent unauthorized access to storage nodes","opportunistic",13,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/Xpju23GO/121-swfsec-prevent-unauthorized-access-to-storage-nodes"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFSEC -- Investigate preventing eavesdropping on internal network","opportunistic",13,0,0,0,2,1,"Swift","<No detail>","https://trello.com/c/bLG75aDB/120-swfsec-investigate-preventing-eavesdropping-on-internal-network"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFSEC -- Investigate preventing eavesdropping on internal network","opportunistic",13,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/bLG75aDB/120-swfsec-investigate-preventing-eavesdropping-on-internal-network"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFEXP -- Rebase existing patch","opportunistic",13,0,0,0,2,1,"Swift","<No detail>","https://trello.com/c/WTd14F52/113-swfexp-rebase-existing-patch"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFEXP -- Rebase existing patch","opportunistic",13,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/WTd14F52/113-swfexp-rebase-existing-patch"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFEXP -- Test effectiveness of patch","opportunistic",13,0,0,0,2,1,"Swift","<No detail>","https://trello.com/c/n47GqDRH/114-swfexp-test-effectiveness-of-patch"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFEXP -- Test effectiveness of patch","opportunistic",13,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/n47GqDRH/114-swfexp-test-effectiveness-of-patch"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFEXP -- Determine migration path","opportunistic",13,0,0,0,2,1,"Swift","<No detail>","https://trello.com/c/CHgpqfGf/115-swfexp-determine-migration-path"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFEXP -- Determine migration path","opportunistic",13,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/CHgpqfGf/115-swfexp-determine-migration-path"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmark Setup - EC prep","opportunistic",14,0,0,0,2,3,"Swift","<No detail>","https://trello.com/c/LuB6UN6I/128-swfttm-benchmark-setup-ec-prep"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmark Setup - EC prep","opportunistic",14,0,0,0,2,3,"High Priority","<No detail>","https://trello.com/c/LuB6UN6I/128-swfttm-benchmark-setup-ec-prep"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmark Setup - OP prep - Read admin guide","opportunistic",8,1,7,3,2,7,"Swift","<No detail>","https://trello.com/c/LC83MD4m/129-swfttm-benchmark-setup-op-prep-read-admin-guide"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmark Setup - OP prep - Read admin guide","opportunistic",8,1,7,3,2,7,"High Priority","<No detail>","https://trello.com/c/LC83MD4m/129-swfttm-benchmark-setup-op-prep-read-admin-guide"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmark Setup - Plan Swift cluster topology","opportunistic",14,0,0,0,2,3,"Swift","<No detail>","https://trello.com/c/oekCLhJl/130-swfttm-benchmark-setup-plan-swift-cluster-topology"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmark Setup - Plan Swift cluster topology","opportunistic",14,0,0,0,2,3,"High Priority","<No detail>","https://trello.com/c/oekCLhJl/130-swfttm-benchmark-setup-plan-swift-cluster-topology"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmark Setup - Investigate load testing tool","opportunistic",14,0,0,0,2,3,"Swift","<No detail>","https://trello.com/c/sqdq8oAX/131-swfttm-benchmark-setup-investigate-load-testing-tool"
"OSIC - Storage - Swift/Cinder","Accepted Backlog","SWFTTM - Benchmark Setup - Investigate load testing tool","opportunistic",14,0,0,0,2,3,"High Priority","<No detail>","https://trello.com/c/sqdq8oAX/131-swfttm-benchmark-setup-investigate-load-testing-tool"
